Name,Muscle,Equipment,Type,Video,Image 1,Image 2,Rating
Around The World Pull-Up,lats,other,strength,https://videos.bodybuilding.com/video/mp4/122000/122871m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4991/Male/m/4991_3.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4991/Male/m/4991_1.jpg,NA
Burpee Pull-Up,lats,other,plyometrics,https://videos.bodybuilding.com/video/mp4/120000/120211m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4161/Male/m/4161_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4161/Male/m/4161_4.jpg,NA
Negative Pull-Up,lats,other,strength,https://videos.bodybuilding.com/video/mp4/120000/120511m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4241/Male/m/4241_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4241/Male/m/4241_1.jpg,NA
L-Sit Chin-Up,lats,other,strength,https://videos.bodybuilding.com/video/mp4/122000/122751m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4851/Male/m/4851_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4851/Male/m/4851_1.jpg,NA
Hamstring-SMR,hamstrings,foamroll,stretching,https://videos.bodybuilding.com/video/mp4/60000/60992m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/593/Male/m/593_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/593/Male/m/593_2.jpg,5.5
Band Good Morning (Pull Through),hamstrings,bands,powerlifting,https://videos.bodybuilding.com/video/mp4/78000/78842m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/740/Male/m/740_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/740/Male/m/740_2.jpg,8.3
Band Good Morning,hamstrings,bands,powerlifting,https://videos.bodybuilding.com/video/mp4/78000/79962m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/729/Male/m/729_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/729/Male/m/729_2.jpg,7.9
Front Box Jump,hamstrings,other,plyometrics,https://videos.bodybuilding.com/video/mp4/98000/99542m.mp4, https://www.bodybuilding.com/exercises/exerciseImages/sequences/782/Male/m/782_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/782/Male/m/782_3.jpg,8.6
Box Jump (Multiple Response),hamstrings,other,plyometrics,https://videos.bodybuilding.com/video/mp4/90000/91172m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/766/Male/m/766_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/766/Male/m/766_1.jpg,8.1
Prowler Sprint,hamstrings,other,cardio,https://videos.bodybuilding.com/video/mp4/98000/99312m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1331/Male/m/1331_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1331/Male/m/1331_1.jpg,7.4
Intermediate Groin Stretch,hamstrings,other,stretching,https://videos.bodybuilding.com/video/mp4/60000/60742m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/638/Male/m/638_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/638/Male/m/638_1.jpg,6.7
Standing Hamstring and Calf Stretch,hamstrings,other,stretching,https://videos.bodybuilding.com/video/mp4/60000/60142m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/606/Male/m/606_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/606/Male/m/606_1.jpg,6.3
Lying Hamstring,hamstrings,other,stretching,https://videos.bodybuilding.com/video/mp4/60000/60142m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/606/Male/m/606_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/606/Male/m/606_1.jpg,6.3
Chair Leg Extended Stretch,hamstrings,other,stretching,https://videos.bodybuilding.com/video/mp4/58000/59682m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/486/Male/m/486_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/486/Male/m/486_3.jpg,2.4
Seated Hamstring and Calf Stretch,hamstrings,other,stretching,https://videos.bodybuilding.com/video/mp4/60000/60482m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/622/Male/m/622_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/622/Male/m/622_2.jpg,NA
Hurdle Hops,hamstrings,other,ployometrics,https://videos.bodybuilding.com/video/mp4/90000/91542m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/788/Male/m/788_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/788/Male/m/788_2.jpg,NA
Seated Band Hamstring Curl,hamstrings,other,strength,https://videos.bodybuilding.com/video/mp4/98000/99392m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1201/Male/m/1201_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1201/Male/m/1201_2.jpg,NA
Suspended Leg Curl,hamstrings,other,strength,https://videos.bodybuilding.com/video/mp4/118000/119091m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3911/Male/m/3911_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3911/Male/m/3911_1.jpg,NA
Power Stairs,hamstrings,other,strongman,https://videos.bodybuilding.com/video/mp4/78000/78412m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/706/Male/m/706_3.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/706/Male/m/706_2.jpg,NA
Box Skip,hamstrings,other,plyometrics,https://videos.bodybuilding.com/video/mp4/98000/99522m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/767/Male/m/767_3.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/767/Male/m/767_4.jpg,NA
Platform Hamstring Slides,hamstrings,other,strength,https://videos.bodybuilding.com/video/mp4/98000/99272m.mp4, https://www.bodybuilding.com/exercises/exerciseImages/sequences/1101/Male/m/1101_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1101/Male/m/1101_2.jpg,NA
Floor Glute-Ham Raise,hamstrings,none,strength,https://videos.bodybuilding.com/video/mp4/98000/99242m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1121/Male/m/1121_3.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1121/Male/m/1121_4.jpg,9.1
Linear Acceleration Wall Drill,hamstrings,none,ployometrics,https://videos.bodybuilding.com/video/mp4/98000/99402m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/951/Male/m/951_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/951/Male/m/951_2.jpg,8.3
Leg-Up Hamstring Stretch,hamstrings,none,stretching,https://videos.bodybuilding.com/video/mp4/60000/60072m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/429/Male/m/429_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/429/Male/m/429_1.jpg,7.8
Moving Claw Series,hamstrings,none,ployometrics,https://videos.bodybuilding.com/video/mp4/98000/99322m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1041/Male/m/1041_3.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1041/Male/m/1041_4.jpg,7.3
Standing Toe Touches,hamstrings,none,stretching,https://videos.bodybuilding.com/video/mp4/60000/60832m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/494/Male/m/494_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/494/Male/m/494_2.jpg,6.7
Hamstring Stretch,hamstrings,none,stretching,https://videos.bodybuilding.com/video/mp4/58000/59932m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/453/Male/m/453_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/453/Male/m/453_1.jpg,5.9
Upper Back-Leg Grab,hamstrings,none,stretching,https://videos.bodybuilding.com/video/mp4/60000/60942m.mp4,https://videos.bodybuilding.com/video/mp4/60000/60942m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/457/Male/m/457_1.jpg,5.4
Seated Hamstring,hamstrings,none,stretching,https://videos.bodybuilding.com/video/mp4/60000/60472m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/621/Male/m/621_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/621/Male/m/621_2.jpg,5.3
Worlds greatest Stretch,hamstrings,none,stretching,https://videos.bodybuilding.com/video/mp4/60000/60972m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/632/Male/m/632_3.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/632/Male/m/632_1.jpg,4.4
The Straddle,hamstrings,none,stretching,https://videos.bodybuilding.com/video/mp4/60000/60892m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/418/Male/m/418_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/418/Male/m/418_2.jpg,4.3
Split Squats,hamstrings,none,stretching,https://videos.bodybuilding.com/video/mp4/60000/60702m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/630/Male/m/630_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/630/Male/m/630_2.jpg,4.2
Runners Stretch,hamstrings,none,stretching,https://videos.bodybuilding.com/video/mp4/60000/60402m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/436/Male/m/436_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/436/Male/m/436_2.jpg,3.6
Linear 3-part Start Technique,hamstrings,none,ployometrics,https://videos.bodybuilding.com/video/mp4/98000/99332m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1031/Male/m/1031_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1031/Male/m/1031_2.jpg,NA
Prone Manual Hamstring,hamstrings,none,strength,https://videos.bodybuilding.com/video/mp4/98000/99232m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1131/Male/m/1131_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1131/Male/m/1131_1.jpg,NA
Romanian Deadlift With Dumbbells,hamstrings,dumbbell,strength,https://videos.bodybuilding.com/video/mp4/118000/119491m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3791/Male/m/3791_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3791/Male/m/3791_1.jpg,9.4
Stiff-Legged Dumbbell Deadlift,hamstrings,dumbbell,strength,https://videos.bodybuilding.com/video/mp4/32000/32991m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/22/Male/m/22_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/22/Male/m/22_1.jpg,8.8
Dumbbell Clean,hamstrings,dumbbell,strength,https://videos.bodybuilding.com/video/mp4/106000/106802m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/2271/Male/m/2271_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/2271/Male/m/2271_3.jpg,8.2
Vertical Swing,hamstrings,dumbbell,strength,https://videos.bodybuilding.com/video/mp4/98000/99682m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/842/Male/m/842_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/842/Male/m/842_2.jpg,7.5
Lying Leg Curls,hamstrings,machine,strength,https://videos.bodybuilding.com/video/mp4/28000/29651m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/52/Male/m/52_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/52/Male/m/52_2.jpg,8.9
Glute Ham Raise,hamstrings,machine,powerlifting,https://videos.bodybuilding.com/video/mp4/76000/77402m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/685/Male/m/685_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/685/Male/m/685_2.jpg,8.4
Reverse Hyperextension,hamstrings,machine,strength,https://videos.bodybuilding.com/video/mp4/100000/100022m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1421/Male/m/1421_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1421/Male/m/1421_2.jpg,8
Seated Leg Curl,hamstrings,machine,strength,https://videos.bodybuilding.com/video/mp4/30000/30521m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/69/Male/m/69_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/69/Male/m/69_1.jpg,7.9
Standing Leg Curl,hamstrings,machine,strength,https://videos.bodybuilding.com/video/mp4/32000/33141m.mp4,https://videos.bodybuilding.com/video/mp4/32000/33141m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/68/Male/m/68_1.jpg,7.4
Smith Machine Stiff-Legged Deadlift,hamstrings,machine,strength,https://videos.bodybuilding.com/video/mp4/30000/30891m.mp4,https://videos.bodybuilding.com/video/mp4/30000/30891m.mp4,https://videos.bodybuilding.com/video/mp4/30000/30891m.mp4,7
Natural Glute Ham Raise,hamstrings,body only,strength,https://videos.bodybuilding.com/video/mp4/104000/104352m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/847/Male/m/847_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/847/Male/m/847_2.jpg,9.1
Front Leg Raises,hamstrings,body only,stretching,https://videos.bodybuilding.com/video/mp4/58000/59882m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/589/Male/m/589_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/589/Male/m/589_2.jpg,8.4
Knee Tuck Jump,hamstrings,body only,ployometrics,https://videos.bodybuilding.com/video/mp4/94000/94882m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/793/Male/m/793_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/793/Male/m/793_3.jpg,8.1
Inchworm,hamstrings,body only,stretching,https://videos.bodybuilding.com/video/mp4/94000/94172m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/881/Male/m/881_3.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/881/Male/m/881_1.jpg,7.5
9090 Hamstring,hamstrings,body only,stretching,https://videos.bodybuilding.com/video/mp4/58000/59582m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/578/Male/m/578_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/578/Male/m/578_2.jpg,5
Alternating Leg Swing,hamstrings,body only,stretching,https://videos.bodybuilding.com/video/mp4/118000/118571m.mp4,https://videos.bodybuilding.com/video/mp4/118000/118571m.mp4,https://videos.bodybuilding.com/video/mp4/118000/118571m.mp4,NA
Single-Leg Balance,hamstrings,body only,stretching,https://videos.bodybuilding.com/video/mp4/118000/119571m.mp4,https://videos.bodybuilding.com/video/mp4/118000/119571m.mp4,https://videos.bodybuilding.com/video/mp4/118000/119571m.mp4,NA
High Kick,hamstrings,body only,stretching,https://videos.bodybuilding.com/video/mp4/118000/119571m.mp4,https://videos.bodybuilding.com/video/mp4/118000/119571m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4331/Male/m/4331_1.jpg,NA
Knee To Chest,hamstrings,body only,stretching,https://videos.bodybuilding.com/video/mp4/120000/120581m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4341/Male/m/4341_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4341/Male/m/4341_2.jpg,NA
Hip Stretch With Twist,hamstrings,body only,stretching,https://videos.bodybuilding.com/video/mp4/120000/121111m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4351/Male/m/4351_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4351/Male/m/4351_3.jpg,NA
Lunge Pass Through,hamstrings,kettlebells,strength,https://videos.bodybuilding.com/video/mp4/104000/104332m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1851/Male/m/1851_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1851/Male/m/1851_2.jpg,8.7
One-arm Kettlebell Clean,hamstrings,kettlebells,strength,https://videos.bodybuilding.com/video/mp4/62000/63132m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/513/Male/m/513_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/513/Male/m/513_1.jpg,8.6
Kettlebell One-legged Deadlift,hamstrings,kettlebells,strength,https://videos.bodybuilding.com/video/mp4/62000/63022m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/546/Male/m/546_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/546/Male/m/546_1.jpg,8.6
Single Leg Deadlift,hamstrings,kettlebells,strength,https://videos.bodybuilding.com/video/mp4/116000/116452m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/2783/Male/m/2783_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/2783/Male/m/2783_2.jpg,8.2
Romanian Deadlift with Kettlebell,hamstrings,kettlebells,strength,https://videos.bodybuilding.com/video/mp4/116000/116432m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/2833/Male/m/2833_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/2833/Male/m/2833_2.jpg,8
One-arm Kettlebell Swings,hamstrings,kettlebells,strength,https://videos.bodybuilding.com/video/mp4/62000/63242m.mp4,https://videos.bodybuilding.com/video/mp4/62000/63242m.mp4,https://videos.bodybuilding.com/video/mp4/62000/63242m.mp4,7.4
Kettlebell Dead Clean,hamstrings,kettlebells,strength,https://videos.bodybuilding.com/video/mp4/62000/62982m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/549/Male/m/549_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/549/Male/m/549_2.jpg,5.3
Alternating hang clean  ,hamstrings,kettlebells,strength,https://videos.bodybuilding.com/video/mp4/62000/62812m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/544/Male/m/544_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/544/Male/m/544_3.jpg,4.9
Kettlebell hang Clean,hamstrings,kettlebells,strength,https://videos.bodybuilding.com/video/mp4/62000/63012m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/551/Male/m/551_3.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/551/Male/m/551_1.jpg,NA
Double Ketlebell Alternate Hang clean,hamstrings,kettlebells,strength,https://videos.bodybuilding.com/video/mp4/62000/62882m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/553/Male/m/553_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/553/Male/m/553_3.jpg,NA
Open Palm Kettle bell clean,hamstrings,kettlebells,strength,https://videos.bodybuilding.com/video/mp4/62000/63282m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/539/Male/m/539_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/539/Male/m/539_3.jpg,NA
